2017-04-19 15:12:44,823 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Dev\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-19 17:47:43,682 [14] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-19 17:48:27,107 [10] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-19 17:48:27,108 [10] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-19 17:48:38,194 [14] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-19 17:48:38,194 [14] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-19 17:49:47,310 [15] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-19 17:49:47,311 [15] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-19 17:50:18,828 [13] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-19 17:50:18,828 [13] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-19 17:50:53,412 [14] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-19 17:50:53,412 [14] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-19 17:51:34,033 [10] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-19 17:51:34,034 [10] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-19 17:51:57,384 [13] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-19 17:51:57,385 [13] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-19 17:52:55,755 [11] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-19 17:52:55,755 [11] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-19 18:26:49,947 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=MOBA
2017-04-19 18:26:49,984 [1] INFO  MOBAServer.MobaApplication - Server Tear Down
2017-04-19 18:26:49,984 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=MOBA
2017-04-21 13:08:54,426 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Dev\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-21 13:37:28,149 [12] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:37:28,151 [12] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:52:24,773 [14] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:52:24,773 [14] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:53:58,320 [14] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:53:58,320 [14] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:54:11,936 [15] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:54:11,937 [15] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:54:38,177 [14] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:54:38,178 [14] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:54:58,464 [15] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:54:58,465 [15] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:55:11,220 [11] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:55:11,220 [11] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:56:40,340 [13] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:56:40,341 [13] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:56:57,061 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 13:57:23,000 [10] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:57:23,000 [10] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:57:51,065 [10] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:57:51,065 [10] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:59:00,363 [11] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:59:00,364 [11] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:59:26,322 [15] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:59:26,323 [15] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 13:59:48,192 [14] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 13:59:48,192 [14] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:00:00,456 [14] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:01:38,748 [13] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:01:38,748 [13] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:01:43,413 [14] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:02:10,357 [10] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:02:10,357 [10] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:02:26,498 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:02:45,832 [14] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:02:45,833 [14] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:02:51,318 [13] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:05:32,623 [13] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:05:32,624 [13] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:05:50,857 [15] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:05:50,858 [15] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:06:30,095 [15] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:06:30,095 [15] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:06:38,236 [10] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-21 14:06:44,604 [15] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:06:44,633 [13] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 14:07:01,413 [13] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:07:01,414 [13] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:07:08,256 [10] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-21 14:07:13,644 [15] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:07:13,657 [12] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 14:15:12,545 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=MOBA
2017-04-21 14:15:12,551 [1] INFO  MOBAServer.MobaApplication - Server Tear Down
2017-04-21 14:15:12,552 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=MOBA
2017-04-21 14:15:21,512 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Dev\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-21 14:15:26,264 [10] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:15:26,266 [10] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:15:32,652 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:15:42,386 [16] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:15:46,260 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-21 14:15:49,873 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:15:49,893 [14] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 14:16:36,429 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Dev\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-21 14:16:38,238 [10] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:16:38,240 [10] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:16:46,094 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-21 14:16:50,313 [10] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:16:50,358 [12] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 14:18:11,536 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Dev\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-21 14:18:55,188 [12] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:18:55,189 [12] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:19:00,674 [15] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-21 14:19:04,398 [12] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:19:04,442 [10] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 14:34:27,669 [13] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:34:27,670 [13] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:34:37,512 [13] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:34:37,544 [11] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 14:35:02,745 [13] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:35:02,746 [13] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:35:06,616 [10] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:35:06,651 [15] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 14:36:13,641 [15] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:36:13,641 [15] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:36:24,386 [10] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:36:24,387 [10] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:36:27,933 [15] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:36:27,969 [12] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 14:36:39,362 [13] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:36:39,362 [13] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:44:45,741 [11] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:44:45,742 [11] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:45:13,801 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:45:13,832 [10] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 14:45:52,340 [12] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 14:45:52,341 [12] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 14:45:55,268 [13] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 14:45:55,299 [12] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 15:09:07,098 [14] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 15:09:07,098 [14] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 15:09:11,501 [13] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 15:09:11,572 [11] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 16:07:17,697 [15] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-21 16:07:17,698 [15] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-21 16:07:23,851 [10] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-21 16:07:23,922 [15] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-21 16:07:27,235 [15] INFO  MOBAServer.MobaApplication - 客户端请求：1_1_Photon.SocketServer.SendParameters
2017-04-21 19:17:50,354 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=MOBA
2017-04-21 19:17:50,448 [1] INFO  MOBAServer.MobaApplication - Server Tear Down
2017-04-21 19:17:50,449 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=MOBA
2017-04-22 21:09:11,772 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Project\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-22 21:09:50,272 [10] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-22 21:09:50,275 [10] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-22 21:10:14,476 [13] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-22 21:10:20,491 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-22 21:10:20,646 [13] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-22 21:10:25,488 [10] INFO  MOBAServer.MobaApplication - 客户端请求：1_1_Photon.SocketServer.SendParameters
2017-04-22 22:02:38,443 [17] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Project\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-22 22:02:38,532 [17] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=MOBA
2017-04-22 22:02:38,535 [17] INFO  MOBAServer.MobaApplication - Server Tear Down
2017-04-22 22:02:38,535 [17] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=MOBA
2017-04-22 22:02:42,366 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=MOBA
2017-04-22 22:02:42,422 [1] INFO  MOBAServer.MobaApplication - Server Tear Down
2017-04-22 22:02:42,426 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=MOBA
2017-04-22 22:02:47,322 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Project\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-22 22:16:31,753 [11] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-22 22:16:31,761 [11] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-22 22:16:41,522 [13] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-22 22:16:48,037 [13] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-22 22:16:54,704 [13] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-22 22:16:55,001 [11] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-22 22:17:00,651 [10] INFO  MOBAServer.MobaApplication - 客户端请求：1_1_Photon.SocketServer.SendParameters
2017-04-22 22:17:29,456 [10] ERROR ExitGames.Threading.FailSafeBatchExecutor - System.Collections.Generic.KeyNotFoundException: 给定关键字不在字典中。
   在 System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   在 ExitGames.Threading.SynchronizedDictionary`2.get_Item(TKey key) 位置 c:\(Work)\(EG)\exitgames-libs\src\Core\Threading\SynchronizedDictionary.cs:行号 173
   在 MOBAServer.Cache.PlayerCache.OffLine(MobaClient client) 位置 E:\Project\MOBAServer\Server\MOBAServer\Cache\PlayerCache.cs:行号 69
   在 MOBAServer.Logic.PlayerHandler.OnDisconnect(MobaClient client) 位置 E:\Project\MOBAServer\Server\MOBAServer\Logic\PlayerHandler.cs:行号 21
   在 MOBAServer.MobaClient.OnDisconnect(DisconnectReason reasonCode, String reasonDetail) 位置 E:\Project\MOBAServer\Server\MOBAServer\MobaClient.cs:行号 33
   在 Photon.SocketServer.PeerBase.OnApplicationDisconnect(DisconnectReason reasonCode, String reasonDetail, Int32 rtt, Int32 rttVariance, Int32 numFailures) 位置 h:\svncontent\photon-socketserver-sdk_cloud\src\Photon.SocketServer\PeerBase.cs:行号 1039
   在 Photon.SocketServer.PeerBase.<>c__DisplayClass2.<Photon.SocketServer.IManagedPeer.Application_OnDisconnect>b__1() 位置 h:\svncontent\photon-socketserver-sdk_cloud\src\Photon.SocketServer\PeerBase.cs:行号 874
   在 ExitGames.Threading.FailSafeBatchExecutor.Execute(Action action) 位置 c:\(Work)\(EG)\exitgames-libs\src\Core\Threading\FailSafeBatchExecutor.cs:行号 111
2017-04-22 22:17:39,111 [12] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-22 22:17:39,112 [12] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-22 22:18:02,481 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-22 22:18:07,133 [11] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-22 22:18:23,729 [11] ERROR ExitGames.Threading.FailSafeBatchExecutor - System.Collections.Generic.KeyNotFoundException: 给定关键字不在字典中。
   在 System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   在 ExitGames.Threading.SynchronizedDictionary`2.get_Item(TKey key) 位置 c:\(Work)\(EG)\exitgames-libs\src\Core\Threading\SynchronizedDictionary.cs:行号 173
   在 MOBAServer.Cache.PlayerCache.OffLine(MobaClient client) 位置 E:\Project\MOBAServer\Server\MOBAServer\Cache\PlayerCache.cs:行号 69
   在 MOBAServer.Logic.PlayerHandler.OnDisconnect(MobaClient client) 位置 E:\Project\MOBAServer\Server\MOBAServer\Logic\PlayerHandler.cs:行号 21
   在 MOBAServer.MobaClient.OnDisconnect(DisconnectReason reasonCode, String reasonDetail) 位置 E:\Project\MOBAServer\Server\MOBAServer\MobaClient.cs:行号 33
   在 Photon.SocketServer.PeerBase.OnApplicationDisconnect(DisconnectReason reasonCode, String reasonDetail, Int32 rtt, Int32 rttVariance, Int32 numFailures) 位置 h:\svncontent\photon-socketserver-sdk_cloud\src\Photon.SocketServer\PeerBase.cs:行号 1039
   在 Photon.SocketServer.PeerBase.<>c__DisplayClass2.<Photon.SocketServer.IManagedPeer.Application_OnDisconnect>b__1() 位置 h:\svncontent\photon-socketserver-sdk_cloud\src\Photon.SocketServer\PeerBase.cs:行号 874
   在 ExitGames.Threading.FailSafeBatchExecutor.Execute(Action action) 位置 c:\(Work)\(EG)\exitgames-libs\src\Core\Threading\FailSafeBatchExecutor.cs:行号 111
2017-04-22 22:19:57,695 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=MOBA
2017-04-22 22:19:57,704 [1] INFO  MOBAServer.MobaApplication - Server Tear Down
2017-04-22 22:19:57,705 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=MOBA
2017-04-22 22:21:13,562 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Project\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-22 22:22:17,860 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=MOBA
2017-04-22 22:22:17,873 [1] INFO  MOBAServer.MobaApplication - Server Tear Down
2017-04-22 22:22:17,874 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=MOBA
2017-04-22 22:26:01,737 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=MOBA; AppPath=E:\Project\MOBAServer\Photon-OnPremise-Server\deploy\MOBA, Type=MOBAServer.MobaApplication 
2017-04-22 22:26:24,187 [11] INFO  MOBAServer.MobaApplication - 上线：127.0.0.1
2017-04-22 22:26:24,190 [11] INFO  MOBAServer.MobaApplication - 创建：127.0.0.1
2017-04-22 22:26:29,686 [10] INFO  MOBAServer.MobaApplication - 客户端请求：0_1_Photon.SocketServer.SendParameters
2017-04-22 22:26:34,259 [13] INFO  MOBAServer.MobaApplication - 客户端请求：0_0_Photon.SocketServer.SendParameters
2017-04-22 22:26:34,386 [10] INFO  MOBAServer.MobaApplication - 客户端请求：1_0_Photon.SocketServer.SendParameters
2017-04-22 22:26:34,388 [10] INFO  MOBAServer.MobaApplication - 0
2017-04-22 22:26:45,615 [13] INFO  MOBAServer.MobaApplication - 客户端请求：1_1_Photon.SocketServer.SendParameters
2017-04-22 22:26:45,618 [13] INFO  MOBAServer.MobaApplication - 1
2017-04-22 22:27:33,983 [13] ERROR ExitGames.Threading.FailSafeBatchExecutor - System.Collections.Generic.KeyNotFoundException: 给定关键字不在字典中。
   在 System.Collections.Generic.Dictionary`2.get_Item(TKey key)
   在 ExitGames.Threading.SynchronizedDictionary`2.get_Item(TKey key) 位置 c:\(Work)\(EG)\exitgames-libs\src\Core\Threading\SynchronizedDictionary.cs:行号 173
   在 MOBAServer.Cache.PlayerCache.OffLine(MobaClient client) 位置 E:\Project\MOBAServer\Server\MOBAServer\Cache\PlayerCache.cs:行号 69
   在 MOBAServer.Logic.PlayerHandler.OnDisconnect(MobaClient client) 位置 E:\Project\MOBAServer\Server\MOBAServer\Logic\PlayerHandler.cs:行号 22
   在 MOBAServer.MobaClient.OnDisconnect(DisconnectReason reasonCode, String reasonDetail) 位置 E:\Project\MOBAServer\Server\MOBAServer\MobaClient.cs:行号 33
   在 Photon.SocketServer.PeerBase.OnApplicationDisconnect(DisconnectReason reasonCode, String reasonDetail, Int32 rtt, Int32 rttVariance, Int32 numFailures) 位置 h:\svncontent\photon-socketserver-sdk_cloud\src\Photon.SocketServer\PeerBase.cs:行号 1039
   在 Photon.SocketServer.PeerBase.<>c__DisplayClass2.<Photon.SocketServer.IManagedPeer.Application_OnDisconnect>b__1() 位置 h:\svncontent\photon-socketserver-sdk_cloud\src\Photon.SocketServer\PeerBase.cs:行号 874
